1926	啤酒鱼	495	1927	铁板鱿鱼	252
					
1928	紫薯包子	401	1929	回锅肉饭	399
					
1930	牛肉面	434	1931	美味的大福	309
					
1932	姜葱炒蟹	890	1933	花糕	483
					
1934	奥利奥雪梅酿	259	1935	炒莲藕	475
					
1936	巧克力甜甜圈	416	1937	巧克力吐司	286
					
1938	卷面团	464	1939	榴莲冰淇淋	287
					
1940	炸鱼	490	1941	砂锅丸子	440
					
1942	菠菜蛋花汤	364	1943	牛肉汤	987
					
1944	春饼	1,226	1945	炒肉夹馍	359
					
1946	香辣排骨虾	346	1947	辣黄瓜丝	475
					
1948	虾馄饨	499	1949	酸菜面	1,301
					
1950	金黄馒头	834	1951	红烧肉饭	499
					
1952	糖醋番茄	168	1953	虾披萨	343
					
1954	阳春面	407	1955	炒苦瓜	416
					
1956	香辣炒蛤蜊	438	1957	豆腐羹	430
					
1958	腌鸡胗	237	1959	炒冬瓜	438
					
1960	冷面	844	1961	煎蛋	1,192
					
1962	红烧鸭头	1,989	1963	泡椒炒鸡	343
					
1964	冷年糕	995	1965	虾尾	1,380
					
1966	生菜沙拉	619	1967	蒸鸡	450
					
1968	猪排	874	1969	三鲜鸡汤	422
					
1970	番茄牛排	425	1971	铁板炒生菜培根	427
					
1972	凉拌木耳	1,992	1973	蒜香爆炒虾	391
					
1974	红油猪耳朵	387	1975	红烧肉土豆	351
					
1976	炒猪耳	338	1977	红油凉皮	195
					
1978	玉米蔬菜粥	353	1979	麻辣火锅	681
					
1980	羊肉锅	488	1981	蟹肉芝士软饼	398
					
1982	烤面包	362	1983	鲷鱼刺身	462
					
1984	莲藕片	289	1985	肉松海苔卷	314
					
1986	豆腐牛肉	436	1987	四喜烤麸	488
					
1988	铁板鸭头	1,999	1989	豆腐汤年糕	350
					
1990	蘑菇锅	253	1991	奥尔良烤翅	414
					
1992	三品刺身	476	1993	榴莲蛋糕	465
					
1994	白切羊肉	514	1995	垃圾鱼	387
					
1996	香草冰淇淋	381	1997	木须肉饭碗	281
					
1998	炒肉豆角	327	1999	酸菜肉	237
					

